id,placeCode,value,countryCodeISO3,indicator,adminLevel
68,ET010412,1,ETH,motorized_travel_time_to_health,3
69,ET010413,41,ETH,motorized_travel_time_to_health,3
70,ET010414,62,ETH,motorized_travel_time_to_health,3
71,ET010501,73,ETH,motorized_travel_time_to_health,3
72,ET010502,116,ETH,motorized_travel_time_to_health,3
73,ET010503,91,ETH,motorized_travel_time_to_health,3
74,ET010504,24,ETH,motorized_travel_time_to_health,3
75,ET010505,92,ETH,motorized_travel_time_to_health,3
76,ET010506,65,ETH,motorized_travel_time_to_health,3
77,ET010507,66,ETH,motorized_travel_time_to_health,3
78,ET010508,46,ETH,motorized_travel_time_to_health,3
79,ET010509,24,ETH,motorized_travel_time_to_health,3
80,ET010601,45,ETH,motorized_travel_time_to_health,3
81,ET010602,39,ETH,motorized_travel_time_to_health,3
82,ET010603,72,ETH,motorized_travel_time_to_health,3
83,ET010604,13,ETH,motorized_travel_time_to_health,3
84,ET010605,1,ETH,motorized_travel_time_to_health,3
85,ET010606,61,ETH,motorized_travel_time_to_health,3
86,ET010607,7,ETH,motorized_travel_time_to_health,3
87,ET010608,82,ETH,motorized_travel_time_to_health,3
88,ET010701,11,ETH,motorized_travel_time_to_health,3
89,ET020101,181,ETH,motorized_travel_time_to_health,3
90,ET020102,136,ETH,motorized_travel_time_to_health,3
91,ET020103,140,ETH,motorized_travel_time_to_health,3
92,ET020104,254,ETH,motorized_travel_time_to_health,3
93,ET020105,110,ETH,motorized_travel_time_to_health,3
94,ET020106,100,ETH,motorized_travel_time_to_health,3
95,ET020107,6,ETH,motorized_travel_time_to_health,3
96,ET020108,244,ETH,motorized_travel_time_to_health,3
97,ET020109,113,ETH,motorized_travel_time_to_health,3
98,ET020110,304,ETH,motorized_travel_time_to_health,3
99,ET020111,14,ETH,motorized_travel_time_to_health,3
100,ET020198,16,ETH,motorized_travel_time_to_health,3
101,ET020201,236,ETH,motorized_travel_time_to_health,3
102,ET020202,71,ETH,motorized_travel_time_to_health,3
103,ET020203,107,ETH,motorized_travel_time_to_health,3
104,ET020204,219,ETH,motorized_travel_time_to_health,3
105,ET020205,127,ETH,motorized_travel_time_to_health,3
106,ET020206,132,ETH,motorized_travel_time_to_health,3
107,ET020207,271,ETH,motorized_travel_time_to_health,3
108,ET020208,268,ETH,motorized_travel_time_to_health,3
109,ET020209,27,ETH,motorized_travel_time_to_health,3
110,ET020301,33,ETH,motorized_travel_time_to_health,3
111,ET020302,39,ETH,motorized_travel_time_to_health,3
112,ET020303,204,ETH,motorized_travel_time_to_health,3
113,ET020304,84,ETH,motorized_travel_time_to_health,3
114,ET020305,127,ETH,motorized_travel_time_to_health,3
115,ET020306,95,ETH,motorized_travel_time_to_health,3
116,ET020307,118,ETH,motorized_travel_time_to_health,3
117,ET020396,2,ETH,motorized_travel_time_to_health,3
118,ET020401,208,ETH,motorized_travel_time_to_health,3
119,ET020402,210,ETH,motorized_travel_time_to_health,3
120,ET020403,310,ETH,motorized_travel_time_to_health,3
121,ET020404,100,ETH,motorized_travel_time_to_health,3
122,ET020405,69,ETH,motorized_travel_time_to_health,3
123,ET020501,190,ETH,motorized_travel_time_to_health,3
124,ET020502,87,ETH,motorized_travel_time_to_health,3
125,ET020503,89,ETH,motorized_travel_time_to_health,3
126,ET020504,117,ETH,motorized_travel_time_to_health,3
127,ET020505,175,ETH,motorized_travel_time_to_health,3
128,ET030101,79,ETH,motorized_travel_time_to_health,3
129,ET030102,146,ETH,motorized_travel_time_to_health,3
130,ET030103,95,ETH,motorized_travel_time_to_health,3
131,ET030104,96,ETH,motorized_travel_time_to_health,3
132,ET030105,59,ETH,motorized_travel_time_to_health,3
133,ET030106,1,ETH,motorized_travel_time_to_health,3
134,ET030119,126,ETH,motorized_travel_time_to_health,3
135,ET030198,2,ETH,motorized_travel_time_to_health,3
136,ET030201,90,ETH,motorized_travel_time_to_health,3
137,ET030202,64,ETH,motorized_travel_time_to_health,3
138,ET030203,51,ETH,motorized_travel_time_to_health,3
139,ET030204,38,ETH,motorized_travel_time_to_health,3
140,ET030205,103,ETH,motorized_travel_time_to_health,3
141,ET030206,74,ETH,motorized_travel_time_to_health,3
142,ET030207,96,ETH,motorized_travel_time_to_health,3
143,ET030208,60,ETH,motorized_travel_time_to_health,3
144,ET030209,60,ETH,motorized_travel_time_to_health,3
145,ET030210,11,ETH,motorized_travel_time_to_health,3
146,ET030211,66,ETH,motorized_travel_time_to_health,3
147,ET030212,84,ETH,motorized_travel_time_to_health,3
148,ET030213,155,ETH,motorized_travel_time_to_health,3
149,ET030214,98,ETH,motorized_travel_time_to_health,3
150,ET030215,10,ETH,motorized_travel_time_to_health,3
151,ET030216,3,ETH,motorized_travel_time_to_health,3
152,ET030217,1,ETH,motorized_travel_time_to_health,3
153,ET030218,1,ETH,motorized_travel_time_to_health,3
154,ET030293,1,ETH,motorized_travel_time_to_health,3
155,ET030298,52,ETH,motorized_travel_time_to_health,3
156,ET030299,1,ETH,motorized_travel_time_to_health,3
157,ET030301,165,ETH,motorized_travel_time_to_health,3
158,ET030302,63,ETH,motorized_travel_time_to_health,3
159,ET030303,76,ETH,motorized_travel_time_to_health,3
160,ET030304,91,ETH,motorized_travel_time_to_health,3
161,ET030305,56,ETH,motorized_travel_time_to_health,3
162,ET030306,11,ETH,motorized_travel_time_to_health,3
163,ET030307,54,ETH,motorized_travel_time_to_health,3
164,ET030308,50,ETH,motorized_travel_time_to_health,3
165,ET030309,9,ETH,motorized_travel_time_to_health,3
166,ET030310,67,ETH,motorized_travel_time_to_health,3
167,ET030311,84,ETH,motorized_travel_time_to_health,3
168,ET030312,45,ETH,motorized_travel_time_to_health,3
169,ET030313,61,ETH,motorized_travel_time_to_health,3
170,ET030314,12,ETH,motorized_travel_time_to_health,3
171,ET030315,8,ETH,motorized_travel_time_to_health,3
172,ET030397,5,ETH,motorized_travel_time_to_health,3
173,ET030398,1,ETH,motorized_travel_time_to_health,3
174,ET030399,9,ETH,motorized_travel_time_to_health,3
175,ET030401,76,ETH,motorized_travel_time_to_health,3
176,ET030402,64,ETH,motorized_travel_time_to_health,3
177,ET030403,54,ETH,motorized_travel_time_to_health,3
178,ET030404,98,ETH,motorized_travel_time_to_health,3
179,ET030405,25,ETH,motorized_travel_time_to_health,3
180,ET030406,84,ETH,motorized_travel_time_to_health,3
181,ET030407,52,ETH,motorized_travel_time_to_health,3
182,ET030408,41,ETH,motorized_travel_time_to_health,3
183,ET030409,38,ETH,motorized_travel_time_to_health,3
184,ET030410,38,ETH,motorized_travel_time_to_health,3
185,ET030411,115,ETH,motorized_travel_time_to_health,3
186,ET030412,57,ETH,motorized_travel_time_to_health,3
187,ET030413,76,ETH,motorized_travel_time_to_health,3
188,ET030414,66,ETH,motorized_travel_time_to_health,3
189,ET030415,42,ETH,motorized_travel_time_to_health,3
190,ET030416,83,ETH,motorized_travel_time_to_health,3
191,ET030417,15,ETH,motorized_travel_time_to_health,3
192,ET030418,12,ETH,motorized_travel_time_to_health,3
193,ET030419,103,ETH,motorized_travel_time_to_health,3
194,ET030420,39,ETH,motorized_travel_time_to_health,3
195,ET030421,125,ETH,motorized_travel_time_to_health,3
196,ET030422,53,ETH,motorized_travel_time_to_health,3
197,ET030423,1,ETH,motorized_travel_time_to_health,3
198,ET030424,5,ETH,motorized_travel_time_to_health,3
199,ET030425,1,ETH,motorized_travel_time_to_health,3
200,ET030426,1,ETH,motorized_travel_time_to_health,3
201,ET030427,16,ETH,motorized_travel_time_to_health,3
202,ET030428,3,ETH,motorized_travel_time_to_health,3
203,ET030429,1,ETH,motorized_travel_time_to_health,3
204,ET030498,12,ETH,motorized_travel_time_to_health,3
205,ET030499,1,ETH,motorized_travel_time_to_health,3
206,ET030501,82,ETH,motorized_travel_time_to_health,3
207,ET030502,84,ETH,motorized_travel_time_to_health,3
208,ET030503,57,ETH,motorized_travel_time_to_health,3
209,ET030504,71,ETH,motorized_travel_time_to_health,3
210,ET030505,81,ETH,motorized_travel_time_to_health,3
211,ET030506,104,ETH,motorized_travel_time_to_health,3
212,ET030507,61,ETH,motorized_travel_time_to_health,3
213,ET030508,71,ETH,motorized_travel_time_to_health,3
214,ET030509,76,ETH,motorized_travel_time_to_health,3
215,ET030510,84,ETH,motorized_travel_time_to_health,3
216,ET030511,71,ETH,motorized_travel_time_to_health,3
217,ET030512,72,ETH,motorized_travel_time_to_health,3
218,ET030513,68,ETH,motorized_travel_time_to_health,3
219,ET030514,70,ETH,motorized_travel_time_to_health,3
220,ET030515,107,ETH,motorized_travel_time_to_health,3
221,ET030516,94,ETH,motorized_travel_time_to_health,3
222,ET030517,82,ETH,motorized_travel_time_to_health,3
223,ET030518,31,ETH,motorized_travel_time_to_health,3
224,ET030519,68,ETH,motorized_travel_time_to_health,3
225,ET030520,20,ETH,motorized_travel_time_to_health,3
226,ET030521,120,ETH,motorized_travel_time_to_health,3
227,ET030522,98,ETH,motorized_travel_time_to_health,3
228,ET030523,46,ETH,motorized_travel_time_to_health,3
229,ET030524,62,ETH,motorized_travel_time_to_health,3
230,ET030525,12,ETH,motorized_travel_time_to_health,3
231,ET030526,1,ETH,motorized_travel_time_to_health,3
232,ET030527,1,ETH,motorized_travel_time_to_health,3
233,ET030595,13,ETH,motorized_travel_time_to_health,3
234,ET030597,0,ETH,motorized_travel_time_to_health,3
235,ET030598,12,ETH,motorized_travel_time_to_health,3
236,ET030599,5,ETH,motorized_travel_time_to_health,3
237,ET030601,37,ETH,motorized_travel_time_to_health,3
238,ET030602,58,ETH,motorized_travel_time_to_health,3
239,ET030603,38,ETH,motorized_travel_time_to_health,3
240,ET030604,107,ETH,motorized_travel_time_to_health,3
241,ET030605,79,ETH,motorized_travel_time_to_health,3
242,ET030606,43,ETH,motorized_travel_time_to_health,3
243,ET030607,39,ETH,motorized_travel_time_to_health,3
244,ET030608,86,ETH,motorized_travel_time_to_health,3
245,ET030609,24,ETH,motorized_travel_time_to_health,3
246,ET030610,57,ETH,motorized_travel_time_to_health,3
247,ET030611,82,ETH,motorized_travel_time_to_health,3
248,ET030612,72,ETH,motorized_travel_time_to_health,3
249,ET030613,70,ETH,motorized_travel_time_to_health,3
250,ET030614,130,ETH,motorized_travel_time_to_health,3
251,ET030615,6,ETH,motorized_travel_time_to_health,3
252,ET030616,42,ETH,motorized_travel_time_to_health,3
253,ET030617,79,ETH,motorized_travel_time_to_health,3
254,ET030618,1,ETH,motorized_travel_time_to_health,3
255,ET030619,134,ETH,motorized_travel_time_to_health,3
256,ET030620,1,ETH,motorized_travel_time_to_health,3
257,ET030621,1,ETH,motorized_travel_time_to_health,3
258,ET030622,1,ETH,motorized_travel_time_to_health,3
259,ET030623,3,ETH,motorized_travel_time_to_health,3
260,ET030694,1,ETH,motorized_travel_time_to_health,3
261,ET030698,1,ETH,motorized_travel_time_to_health,3
262,ET030699,1,ETH,motorized_travel_time_to_health,3
263,ET030701,45,ETH,motorized_travel_time_to_health,3
264,ET030702,37,ETH,motorized_travel_time_to_health,3
265,ET030703,45,ETH,motorized_travel_time_to_health,3
266,ET030704,29,ETH,motorized_travel_time_to_health,3
267,ET030705,34,ETH,motorized_travel_time_to_health,3
268,ET030706,49,ETH,motorized_travel_time_to_health,3
269,ET030707,64,ETH,motorized_travel_time_to_health,3
270,ET030708,34,ETH,motorized_travel_time_to_health,3
271,ET030709,34,ETH,motorized_travel_time_to_health,3
272,ET030710,37,ETH,motorized_travel_time_to_health,3
273,ET030711,130,ETH,motorized_travel_time_to_health,3
274,ET030712,16,ETH,motorized_travel_time_to_health,3
275,ET030713,40,ETH,motorized_travel_time_to_health,3
276,ET030714,11,ETH,motorized_travel_time_to_health,3
277,ET030715,36,ETH,motorized_travel_time_to_health,3
278,ET030716,1,ETH,motorized_travel_time_to_health,3
279,ET030717,1,ETH,motorized_travel_time_to_health,3
280,ET030718,66,ETH,motorized_travel_time_to_health,3
281,ET030719,0,ETH,motorized_travel_time_to_health,3
282,ET030720,1,ETH,motorized_travel_time_to_health,3
283,ET030797,1,ETH,motorized_travel_time_to_health,3
284,ET030798,2,ETH,motorized_travel_time_to_health,3
285,ET030799,3,ETH,motorized_travel_time_to_health,3
286,ET030801,137,ETH,motorized_travel_time_to_health,3
287,ET030802,58,ETH,motorized_travel_time_to_health,3
288,ET030803,160,ETH,motorized_travel_time_to_health,3
289,ET030804,140,ETH,motorized_travel_time_to_health,3
290,ET030805,123,ETH,motorized_travel_time_to_health,3
291,ET030806,201,ETH,motorized_travel_time_to_health,3
292,ET030807,18,ETH,motorized_travel_time_to_health,3
293,ET030808,123,ETH,motorized_travel_time_to_health,3
294,ET030809,2,ETH,motorized_travel_time_to_health,3
295,ET030901,29,ETH,motorized_travel_time_to_health,3
296,ET030902,23,ETH,motorized_travel_time_to_health,3
297,ET030903,36,ETH,motorized_travel_time_to_health,3
298,ET030904,69,ETH,motorized_travel_time_to_health,3
299,ET030905,20,ETH,motorized_travel_time_to_health,3
300,ET030906,108,ETH,motorized_travel_time_to_health,3
301,ET030907,11,ETH,motorized_travel_time_to_health,3
302,ET030908,35,ETH,motorized_travel_time_to_health,3
303,ET030909,1,ETH,motorized_travel_time_to_health,3
304,ET030910,2,ETH,motorized_travel_time_to_health,3
305,ET030911,1,ETH,motorized_travel_time_to_health,3
306,ET030912,1,ETH,motorized_travel_time_to_health,3
307,ET030996,9,ETH,motorized_travel_time_to_health,3
308,ET030997,1,ETH,motorized_travel_time_to_health,3
309,ET030998,1,ETH,motorized_travel_time_to_health,3
310,ET030999,4,ETH,motorized_travel_time_to_health,3
311,ET031001,41,ETH,motorized_travel_time_to_health,3
312,ET031002,64,ETH,motorized_travel_time_to_health,3
313,ET031003,88,ETH,motorized_travel_time_to_health,3
314,ET031004,40,ETH,motorized_travel_time_to_health,3
315,ET031005,31,ETH,motorized_travel_time_to_health,3
316,ET031006,2,ETH,motorized_travel_time_to_health,3
317,ET031007,1,ETH,motorized_travel_time_to_health,3
318,ET031008,20,ETH,motorized_travel_time_to_health,3
319,ET031099,1,ETH,motorized_travel_time_to_health,3
320,ET031103,3,ETH,motorized_travel_time_to_health,3
321,ET031104,1,ETH,motorized_travel_time_to_health,3
322,ET031105,1,ETH,motorized_travel_time_to_health,3
323,ET031106,59,ETH,motorized_travel_time_to_health,3
324,ET031107,72,ETH,motorized_travel_time_to_health,3
325,ET031108,61,ETH,motorized_travel_time_to_health,3
326,ET031109,71,ETH,motorized_travel_time_to_health,3
327,ET031110,55,ETH,motorized_travel_time_to_health,3
328,ET031111,40,ETH,motorized_travel_time_to_health,3
329,ET031112,86,ETH,motorized_travel_time_to_health,3
330,ET031115,62,ETH,motorized_travel_time_to_health,3
331,ET031116,101,ETH,motorized_travel_time_to_health,3
332,ET031117,92,ETH,motorized_travel_time_to_health,3
333,ET031118,24,ETH,motorized_travel_time_to_health,3
334,ET031119,73,ETH,motorized_travel_time_to_health,3
335,ET031120,66,ETH,motorized_travel_time_to_health,3
336,ET031121,117,ETH,motorized_travel_time_to_health,3
337,ET031122,151,ETH,motorized_travel_time_to_health,3
338,ET031125,29,ETH,motorized_travel_time_to_health,3
339,ET031199,1,ETH,motorized_travel_time_to_health,3
340,ET031205,101,ETH,motorized_travel_time_to_health,3
341,ET031206,77,ETH,motorized_travel_time_to_health,3
342,ET031213,88,ETH,motorized_travel_time_to_health,3
343,ET031214,147,ETH,motorized_travel_time_to_health,3
344,ET031223,23,ETH,motorized_travel_time_to_health,3
345,ET031224,22,ETH,motorized_travel_time_to_health,3
346,ET031292,3,ETH,motorized_travel_time_to_health,3
347,ET040101,45,ETH,motorized_travel_time_to_health,3
348,ET040102,34,ETH,motorized_travel_time_to_health,3
349,ET040103,36,ETH,motorized_travel_time_to_health,3
350,ET040104,10,ETH,motorized_travel_time_to_health,3
351,ET040105,38,ETH,motorized_travel_time_to_health,3
352,ET040106,24,ETH,motorized_travel_time_to_health,3
353,ET040107,24,ETH,motorized_travel_time_to_health,3
354,ET040108,25,ETH,motorized_travel_time_to_health,3
355,ET040109,61,ETH,motorized_travel_time_to_health,3
356,ET040110,19,ETH,motorized_travel_time_to_health,3
357,ET040111,66,ETH,motorized_travel_time_to_health,3
358,ET040112,11,ETH,motorized_travel_time_to_health,3
359,ET040113,12,ETH,motorized_travel_time_to_health,3
360,ET040114,24,ETH,motorized_travel_time_to_health,3
361,ET040115,23,ETH,motorized_travel_time_to_health,3
362,ET040116,47,ETH,motorized_travel_time_to_health,3
363,ET040117,6,ETH,motorized_travel_time_to_health,3
364,ET040118,26,ETH,motorized_travel_time_to_health,3
365,ET040119,26,ETH,motorized_travel_time_to_health,3
366,ET040193,2,ETH,motorized_travel_time_to_health,3
367,ET040197,26,ETH,motorized_travel_time_to_health,3
368,ET040198,27,ETH,motorized_travel_time_to_health,3
369,ET040199,3,ETH,motorized_travel_time_to_health,3
370,ET040201,45,ETH,motorized_travel_time_to_health,3
371,ET040202,65,ETH,motorized_travel_time_to_health,3
372,ET040203,40,ETH,motorized_travel_time_to_health,3
373,ET040204,81,ETH,motorized_travel_time_to_health,3
374,ET040205,20,ETH,motorized_travel_time_to_health,3
375,ET040206,26,ETH,motorized_travel_time_to_health,3
376,ET040207,64,ETH,motorized_travel_time_to_health,3
377,ET040208,22,ETH,motorized_travel_time_to_health,3
378,ET040209,37,ETH,motorized_travel_time_to_health,3
379,ET040210,35,ETH,motorized_travel_time_to_health,3
380,ET040211,24,ETH,motorized_travel_time_to_health,3
381,ET040212,40,ETH,motorized_travel_time_to_health,3
382,ET040213,32,ETH,motorized_travel_time_to_health,3
383,ET040214,41,ETH,motorized_travel_time_to_health,3
384,ET040215,37,ETH,motorized_travel_time_to_health,3
385,ET040216,29,ETH,motorized_travel_time_to_health,3
386,ET040217,96,ETH,motorized_travel_time_to_health,3
387,ET040297,7,ETH,motorized_travel_time_to_health,3
388,ET040301,42,ETH,motorized_travel_time_to_health,3
389,ET040302,27,ETH,motorized_travel_time_to_health,3
390,ET040309,197,ETH,motorized_travel_time_to_health,3
391,ET040310,65,ETH,motorized_travel_time_to_health,3
392,ET040311,69,ETH,motorized_travel_time_to_health,3
393,ET040312,81,ETH,motorized_travel_time_to_health,3
394,ET040313,333,ETH,motorized_travel_time_to_health,3
395,ET040314,106,ETH,motorized_travel_time_to_health,3
396,ET040315,36,ETH,motorized_travel_time_to_health,3
397,ET040316,176,ETH,motorized_travel_time_to_health,3
398,ET040317,106,ETH,motorized_travel_time_to_health,3
399,ET040319,41,ETH,motorized_travel_time_to_health,3
400,ET040320,2,ETH,motorized_travel_time_to_health,3
401,ET040324,46,ETH,motorized_travel_time_to_health,3
402,ET040401,31,ETH,motorized_travel_time_to_health,3
403,ET040402,44,ETH,motorized_travel_time_to_health,3
404,ET040403,28,ETH,motorized_travel_time_to_health,3
405,ET040404,32,ETH,motorized_travel_time_to_health,3
406,ET040405,35,ETH,motorized_travel_time_to_health,3
407,ET040406,19,ETH,motorized_travel_time_to_health,3
408,ET040407,15,ETH,motorized_travel_time_to_health,3
409,ET040408,121,ETH,motorized_travel_time_to_health,3
410,ET040409,69,ETH,motorized_travel_time_to_health,3
411,ET040410,52,ETH,motorized_travel_time_to_health,3
412,ET040411,30,ETH,motorized_travel_time_to_health,3
413,ET040412,149,ETH,motorized_travel_time_to_health,3
414,ET040413,82,ETH,motorized_travel_time_to_health,3
415,ET040414,85,ETH,motorized_travel_time_to_health,3
416,ET040415,51,ETH,motorized_travel_time_to_health,3
417,ET040416,67,ETH,motorized_travel_time_to_health,3
418,ET040417,1,ETH,motorized_travel_time_to_health,3
419,ET040418,6,ETH,motorized_travel_time_to_health,3
420,ET040490,77,ETH,motorized_travel_time_to_health,3
421,ET040491,108,ETH,motorized_travel_time_to_health,3
422,ET040495,75,ETH,motorized_travel_time_to_health,3
423,ET040499,33,ETH,motorized_travel_time_to_health,3
424,ET040500,28,ETH,motorized_travel_time_to_health,3
425,ET040501,106,ETH,motorized_travel_time_to_health,3
426,ET040502,54,ETH,motorized_travel_time_to_health,3
427,ET040503,50,ETH,motorized_travel_time_to_health,3
428,ET040504,93,ETH,motorized_travel_time_to_health,3
429,ET040505,45,ETH,motorized_travel_time_to_health,3
430,ET040506,24,ETH,motorized_travel_time_to_health,3
431,ET040507,17,ETH,motorized_travel_time_to_health,3
432,ET040508,21,ETH,motorized_travel_time_to_health,3
433,ET040509,27,ETH,motorized_travel_time_to_health,3
434,ET040510,29,ETH,motorized_travel_time_to_health,3
435,ET040511,22,ETH,motorized_travel_time_to_health,3
436,ET040513,62,ETH,motorized_travel_time_to_health,3
437,ET040514,48,ETH,motorized_travel_time_to_health,3
438,ET040515,6,ETH,motorized_travel_time_to_health,3
439,ET040516,114,ETH,motorized_travel_time_to_health,3
440,ET040517,43,ETH,motorized_travel_time_to_health,3
441,ET040518,41,ETH,motorized_travel_time_to_health,3
442,ET040519,81,ETH,motorized_travel_time_to_health,3
443,ET040590,38,ETH,motorized_travel_time_to_health,3
444,ET040592,104,ETH,motorized_travel_time_to_health,3
445,ET040594,97,ETH,motorized_travel_time_to_health,3
446,ET040597,66,ETH,motorized_travel_time_to_health,3
447,ET040601,89,ETH,motorized_travel_time_to_health,3
448,ET040602,87,ETH,motorized_travel_time_to_health,3
449,ET040603,52,ETH,motorized_travel_time_to_health,3
450,ET040604,85,ETH,motorized_travel_time_to_health,3
451,ET040605,64,ETH,motorized_travel_time_to_health,3
452,ET040606,51,ETH,motorized_travel_time_to_health,3
453,ET040607,23,ETH,motorized_travel_time_to_health,3
454,ET040608,63,ETH,motorized_travel_time_to_health,3
455,ET040609,44,ETH,motorized_travel_time_to_health,3
456,ET040610,39,ETH,motorized_travel_time_to_health,3
457,ET040613,2,ETH,motorized_travel_time_to_health,3
458,ET040614,54,ETH,motorized_travel_time_to_health,3
459,ET040615,69,ETH,motorized_travel_time_to_health,3
460,ET040617,34,ETH,motorized_travel_time_to_health,3
461,ET040701,29,ETH,motorized_travel_time_to_health,3
462,ET040702,17,ETH,motorized_travel_time_to_health,3
463,ET040703,17,ETH,motorized_travel_time_to_health,3
464,ET040704,19,ETH,motorized_travel_time_to_health,3
465,ET040705,19,ETH,motorized_travel_time_to_health,3
466,ET040706,11,ETH,motorized_travel_time_to_health,3
467,ET040707,13,ETH,motorized_travel_time_to_health,3
468,ET040708,18,ETH,motorized_travel_time_to_health,3
469,ET040709,5,ETH,motorized_travel_time_to_health,3
470,ET040710,15,ETH,motorized_travel_time_to_health,3
471,ET040711,15,ETH,motorized_travel_time_to_health,3
472,ET040714,5,ETH,motorized_travel_time_to_health,3
473,ET040797,4,ETH,motorized_travel_time_to_health,3
474,ET040799,1,ETH,motorized_travel_time_to_health,3
475,ET040801,28,ETH,motorized_travel_time_to_health,3
476,ET040802,69,ETH,motorized_travel_time_to_health,3
477,ET040803,95,ETH,motorized_travel_time_to_health,3
478,ET040804,12,ETH,motorized_travel_time_to_health,3
479,ET040805,13,ETH,motorized_travel_time_to_health,3
480,ET040806,21,ETH,motorized_travel_time_to_health,3
481,ET040807,27,ETH,motorized_travel_time_to_health,3
482,ET040808,37,ETH,motorized_travel_time_to_health,3
483,ET040809,38,ETH,motorized_travel_time_to_health,3
484,ET040810,74,ETH,motorized_travel_time_to_health,3
485,ET040811,50,ETH,motorized_travel_time_to_health,3
486,ET040812,34,ETH,motorized_travel_time_to_health,3
487,ET040813,51,ETH,motorized_travel_time_to_health,3
488,ET040814,51,ETH,motorized_travel_time_to_health,3
489,ET040815,25,ETH,motorized_travel_time_to_health,3
490,ET040816,17,ETH,motorized_travel_time_to_health,3
491,ET040817,38,ETH,motorized_travel_time_to_health,3
492,ET040818,29,ETH,motorized_travel_time_to_health,3
493,ET040819,24,ETH,motorized_travel_time_to_health,3
494,ET040820,11,ETH,motorized_travel_time_to_health,3
495,ET040821,23,ETH,motorized_travel_time_to_health,3
496,ET040822,12,ETH,motorized_travel_time_to_health,3
497,ET040823,38,ETH,motorized_travel_time_to_health,3
498,ET040824,17,ETH,motorized_travel_time_to_health,3
